87043
18556
7175
58866
12968
113897
44223
18361
33284
88239
63254
27387
39525
31115
11838
12999
2462
4403
54755
37375
21012
22791
3227
61628
4933
43495
99195
110746
77876
38314
25043
16678
1915
148271
13934
30122
140052
48377
34479
1507
13965
86334
98470
55464
50932
132374
5635
39733
74250
10903
39236
13927
3262
136098
49667
49712
51453
73609
64626
110762
57553
135316
17963
49255
45993
55216
23262
4393
19483
21357
57066
5184
95770
45115
27026
28104
25466
26321
4702
7603
56491
16180
13109
84594
110218
28471
41293
104229
5784
91760
132665
13273
45292
11944
148499
14165
4375
78617
37804
58600
119226
69431
73686
15930
1883
44069
42876
16998
36826
7261
24593
109950
3606
3612
3481
3536
3632
16685
90686
52741
6820
68449
6730
20536
32795
46710
46935
60590
154161
48822
6586
28572
2721
91487
52086
33941
58932
43206
59021
48884
137032
747
23546
204826
198416
39392
33548
4142
9962
49186
120021
45699
109384
19221
92621
3618
9111
16290
37948
29244
23404
111155
25469
29538
59637
20906
31121
31993
30799
36293
150995
23901
48739
150186
141510
91109
48915
107576
25434
16108
110196
76521
143330
1911
85644
74679
21615
20841
96944
56385
71670
93121
51304
35400
52710
21359
90351
35204
62324
17972
8368
80898
12984
21973
92657
39352
77905
157031
53522
26840
5101
1748
13483
35575
1779
9671
104653
72712
69146
84621
501
37035
67969
27434
24574
306
26269
26706
14526
23069
32550
3686
107242
10449
47186
9576
58465
53364
95201
62861
6956
83311
9263
1863
46106
71064
12840
1861
5290
18139
24618
5927
2533
63069
97549
98052
94522
6267
16976
35663
44230
59046
76062
3455
148958
22607
20966
18544
18902
18521
17500
17935
14096
195122
10403
85272
45087
45451
9720
49671
36221
36539
655
85027
96481
42397
4913
61810
39755
4678
79192
90960
41593
1905
6863
9734
25470
631
79230
67831
103010
423893
9544
75115
4406
97056
41748
132195
12621
105681
8770
49514
45062
14960
138215
17380
6524
72249
56066
35681
184828
59251
103727
17573
5042
18227
50988
14672
76053
58588
8880
43430
87946
11462
58681
49386
42869
71851
24011
14106
12294
69454
69000
77249
47152
22220
55765
70787
155916
11042
96007
118714
28274
20634
20228
188211
95338
19009
13222
87513
69911
51644
15006
3900
62620
21905
52987
168655
3669
3655
28710
26865
80908
19214
6064
56317
36444
123679
57151
4842
13342
40661
193855
4289
55153
11836
14121
17530
21513
20768
21523
36122
60836
56144
5785
19637
26320
6337
23474
46912
37216
36443
7175
9907
31623
21104
46160
100442
31967
32380
17865
10699
63100
26002
9532
567
93402
40832
71032
132839
36748
167053
177837
64357
73763
118046
131917
56157
