11356
173409
8997
98218
110005
129747
21716
42083
74563
20071
113858
15475
43474
51044
63644
63091
24062
9525
27253
230577
6805
29305
40547
38318
85883
11814
18747
10027
90870
30913
3481
100129
11218
22721
9789
118036
33200
50600
83510
78764
58760
44139
20991
27922
16620
48416
31980
12573
51449
77315
57266
56741
93076
29062
17799
72026
61693
14551
89620
126883
18183
4180
130206
15071
43127
12896
86979
6891
36324
47102
37269
49265
23734
9854
8838
21962
40333
7263
12936
2737
2391
61593
12118
